LIFGOrb	LIFG	LMidFG	LAntTemp	LPostTemp	RIFGOrb	RIFG	RMidFG	RAntTemp	RPostTemp	timepoint
1.35118893932234	0.675569571131384	1.51746436774259	0.300538096410605	1.25177622353068	-0.240699750882195	-0.242329164624911	0.492206817423598	-0.352930925376362	-0.0751488881323616	1
-0.0955446580908294	-0.185204056326428	-0.112971114312174	0.62069486276054	0.36414619323489	-0.846683991750083	-0.098066124491249	0.869265121248046	-0.00499841087966489	-0.0318573230986948	2
-0.989816799348583	-0.571729793495539	-1.58228120755532	0.883751098827826	-0.642988044090932	-0.546544904464576	0.733990414035896	0.91850297535502	0.588143685264349	-0.162673139176419	3
-0.522808014469953	-0.224953156957005	-2.01834277569631	1.0463891609451	-1.08623707178919	0.486253095507193	1.94735631590351	0.817435801133981	1.11269337140594	-0.303998139519169	4
0.695389369065907	0.361003412690444	-1.428828456302	1.00070873671954	-0.755862112435872	1.41520068885208	2.66268549830639	0.718960092918297	1.24490772691677	-0.213336818544899	5
1.44856523914786	0.498069276934466	-0.696091569071712	0.72977656544122	-0.106593653402339	1.44373102034322	2.28317194044488	0.729325956941457	0.921827534882864	0.0867239202528337	6
1.14451271112017	0.0491785715325142	-0.638546787351931	0.289905583875249	0.307547448361928	0.682541776164437	1.13146202668453	0.625667316715061	0.340283189221274	0.322004164997561	7
0.267132376974824	-0.559393865714062	-1.1922554647881	-0.0400961014885409	0.312722190750926	-0.148261476851677	0.155741049850962	0.424828701277395	-0.114017265421919	0.328592011849779	8
-0.397609914693793	-0.700571705885735	-1.5400817009607	-0.0771129969836629	0.169608221574109	-0.415305379606796	-0.0280297108176522	0.427420167282751	-0.214752012476446	0.253145480034421	9
-0.620184314295469	-0.401082792510942	-1.20248564820545	0.0949761873878857	0.167505982479002	-0.180215448120753	0.308384515552244	0.752649150993134	-0.0951295003497844	0.372824697861853	10
-0.68477063560787	0.0717944391331181	-0.403252568764989	0.197363345138612	0.300270466879038	-0.0261516580700952	0.437682510028188	1.09342693073739	-0.0788926496718362	0.669905220225184	11
-0.799038742547127	0.45900550562455	0.239970213568238	0.0339376894996014	0.330672078410018	-0.249829456959622	0.0240486480688097	0.967740829461995	-0.327747238613123	0.810602806582666	12
-0.800032378260023	0.65363903285144	0.305187632849744	-0.21927362755383	0.107026180815246	-0.489484241483687	-0.579940594646542	0.169569299720307	-0.700863439874631	0.571558077922626	13
-0.328055414817717	0.659121667422256	-0.057983878448013	-0.278736938398879	-0.170631090457294	-0.314878612759086	-0.888220535179973	-0.842398175489299	-0.743609434512912	0.10868340976146	14
0.541375833627143	0.394584549429544	-0.31885355557746	0.013854054709973	-0.283990290902319	0.328765665677366	-0.742760291394576	-1.38660603667831	-0.255178457017849	-0.134910070296656	15
1.26474263233373	-0.122839088095248	-0.235733315315173	0.345430927116998	-0.242915773193575	0.88681894964041	-0.581736400125514	-1.34514258058741	0.408212870624562	-0.0662082388308436	16
1.4406161534475	-0.555281889786412	0.0430391827933429	0.422221295429459	-0.257308025461641	0.782968543012148	-0.663744850324673	-1.22723087732982	0.622605572415099	-0.069188455265244	17
1.1156972754577	-0.573785781459365	0.200328252827526	0.142231798658547	-0.522998704962379	-0.0478347100027378	-1.04625141731688	-1.58874038511866	0.101369529266831	-0.612999527616736	18
0.586089440690325	-0.262646269623755	0.0264151347412279	-0.201158976567019	-0.970452210850852	-0.987053222685291	-1.39882789299639	-2.28714047364372	-0.768130392676818	-1.58800086183851	19
0.0385961630975127	-0.124209746736753	-0.399416249984127	-0.325204956148273	-1.32055587556034	-1.3568063188069	-1.42995518796211	-2.4750217590546	-1.1859807743748	-2.31580108557963	20
-0.610247957170392	-0.470986383276764	-0.859774503740666	-0.264560255019805	-1.35289801548732	-1.01786598069536	-1.07977311958897	-1.77791740353222	-0.838710988475667	-2.16600599642617	21
-1.23027664177583	-1.02336181618198	-1.14238332063004	-0.242113839667543	-1.08364970059539	-0.360527143143459	-0.524270624802138	-0.470522803677298	0.0211793687817868	-1.22598299192484	22
-1.67542544097931	-1.26939504250174	-1.11425031623534	-0.435074252350221	-0.655116346563226	0.0560156966241421	0.0761270069552717	0.433898832296142	0.74189672024288	-0.160320336728802	23
-1.67741271240524	-0.933583675101696	-0.760030215427976	-0.685922788838916	-0.235315370311263	0.186114008221687	0.54842384788831	0.553106268556411	0.877756083045918	0.426625447160545	24
-1.30281204878845	-0.392858840657116	-0.344429014118254	-0.663082576725203	0.0562490211304719	0.115358786123965	0.716630961073419	0.200666891788052	0.6143214649258	0.479014514989858	25
-0.801026013971848	-0.0954259152444883	-0.0157843718533926	-0.277161751357979	0.22976460183827	0.115358786125348	0.52328257118529	0.0879381205411741	0.344259560817466	0.343963654506187	26
-0.364819936180543	-0.100223220494644	0.324369226755767	0.170191368659447	0.325497336022409	0.163289743028809	0.190459955774787	0.541444671532307	0.190506525838934	0.323102139471949	27
-0.00909835110221609	-0.00975975009185964	0.637668593895468	0.252494891620311	0.42446428419798	0.095958160710411	-0.0244380998597096	1.28001248314386	0.050670791439901	0.361374392616737	28
0.223412405624672	0.308918384276731	0.884471768826708	-0.095621444732158	0.575663788357368	-0.112883865802202	0.00309758414951883	1.73351903413326	-0.179958761027012	0.38082422618328	29
0.156838812886346	0.461061493588375	0.897259498097961	-0.578416273199369	0.682554560815018	-0.250970670218475	0.0767256087810583	1.71667450509671	-0.350942739579937	0.424743205202047	30
-0.171060972241202	0.295897127172933	0.700328467324777	-0.763500750673111	0.657327691673209	-0.101471733205839	0.0186612316317346	1.47825963257617	-0.252527542622287	0.575636268831414	31
-0.34693449335618	0.127306114152162	0.562220991196617	-0.424047943052947	0.518094779287012	0.339036585013646	0.0102808060641149	1.042893343626	0.138813695113791	0.795074310429099	32
0.0972206701354817	0.658436338099751	0.961198144454224	0.276516494015575	0.483973821664514	0.856006191630186	0.453844759337641	0.614005719689223	0.581185034973912	0.955064876855796	33
1.01335279706838	1.85981863820462	1.85506042049784	0.790027469809872	0.798016000355324	1.03061182035341	1.26734464125058	0.319874328046369	0.689541160918405	0.979377168812039	34
1.62443876026163	2.74526412122686	2.55327043869694	0.771912818823061	1.32664827746094	0.747590931964055	1.99823747113695	0.33412739107778	0.400260127435715	0.98863152510535	35
1.19320086103293	2.24771503401837	2.33076394938125	0.18633703584344	1.7044044718085	0.207797060155866	1.97489199991145	0.735804621956583	-0.151792795567563	1.08148879503142	36
0.0366088916727915	0.52068514453507	1.25531591768619	-0.444131577842575	1.52927178410412	-0.184780301160158	1.05543959474678	0.983289625495867	-0.625975108182675	1.13183876740643	37
-0.63012067142068	-1.09258007762566	-0.0106692801455763	-0.565814776861195	0.843780128351419	-0.179074234861901	-0.0358115345594853	0.672313704816679	-0.693904789583998	0.932791680353695	38
0.0346216202479365	-1.32010941227228	-0.598904826612931	0.074498755838441	0.180442838449414	0.123347278942694	-0.567369956295032	-0.464044138663908	-0.251533449724074	0.474308910094624	39
1.44459069629828	-0.365445667808017	-0.515784586350644	1.08458744672154	-0.0711790101814635	0.243174671203958	-0.387789408410308	-1.66000570027463	0.493373495600473	0.00421898109580312	40
2.05567665949047	0.365115388616435	-0.334198830700909	1.63550911477078	-0.055654783017073	-0.220157912208251	-0.149545881551763	-2.16275010537274	1.05172234029505	-0.28094067553464	41
0.916970132955758	-0.115985794882927	-0.564377957580035	1.17397931137428	-0.297412278971429	-1.21301344809252	-0.495537737141175	-1.77532593752686	0.87543653294904	-0.559669338808847	42
-1.24716844888836	-1.29338156874384	-0.978700385961091	-0.14563363332527	-1.04500084338291	-2.11343070994766	-1.32998868297308	-0.968084276764693	-0.14483414527693	-1.146771976194	43
-2.65316298208793	-1.70526449079989	-0.933943333512562	-1.50541384760197	-1.84579222797542	-2.14994953425599	-1.87830795584548	-0.285232984273505	-1.43682354911232	-1.96554722790439	44
-2.11262515448365	-0.665619910503654	-0.20760031091876	-2.07523776015952	-2.00054936752583	-1.13541094643769	-1.58020424635718	0.121627178614276	-2.12506719921909	-2.38826740096076	45
-0.304208157717853	0.892133636638033	0.57500872046787	-1.70940056958169	-1.19668547964099	0.374414196061739	-0.598497251260914	0.638624646743578	-1.72709867549302	-1.85747516881789	46
1.00341643994437	1.50893002573844	0.60186295193733	-0.941496886452879	-0.0309130459723993	1.31249149548406	0.210213816042182	1.07399093569375	-0.707822090165265	-0.502731519579942	47
0.852383811642288	0.671457595203548	-0.320132328502702	-0.355921103473258	0.602184343097554	1.14016829327993	0.179685122900797	0.915911509349664	0.0642567277205192	0.752567012878027	48
-0.294271800592642	-0.749230087692457	-1.32652662213369	-0.149177804168988	0.339081034792183	-0.00104496635812931	-0.487157311573394	-0.10771756288578	0.0599489918274123	1.00666967720251	49
-1.06632674921199	-1.41879683452889	-1.47486428167748	-0.0322201662775035	-0.342529564169896	-1.12628124036026	-1.05582904653768	-1.5861489191133	-0.381759619435144	0.243420563251823	50
-0.633101578558431	-0.88766661057946	-0.728060892248988	0.335192211341225	-0.647515943680915	-1.26322683151768	-0.886424729701002	-2.51778094814819	-0.540483118906115	-0.689387180410668	51
0.719236626166975	0.258889343827027	0.2949574494324	0.995589378830723	-0.16901398346071	-0.279501001709611	-0.0759178569202238	-2.14072264432374	0.0327771192659794	-0.824751747887815	52
2.02089940955236	1.15735608395159	0.95096796103688	1.71978162153469	0.749664501163689	1.16185134521257	0.838745733634767	-0.72319073922903	1.08088239865271	0.00312100662006883	53
2.61409992992018	1.4218932019443	1.26554610110353	2.29039312761351	1.56905261621449	2.11134077723002	1.3385782585772	0.669722238811323	1.97556600736137	1.24524384537343	54
2.45114367306937	1.24507823706804	1.70928030680796	2.57471438875174	1.93451879738926	2.19921419822236	1.23801315176221	1.42772604546652	2.28870527040844	2.12017264883013	55
1.78640138140075	0.857867170576613	2.28472812400577	2.41798327804058	1.870966492433	1.67197367227077	0.843534548244444	1.47825963257617	2.07828894021232	2.26714437504669	56
0.816612925992491	0.337702215767335	2.28472812400577	1.68433991308257	1.45957447256164	1.05343608554628	0.391590169404588	1.29426554617506	1.50999916653424	1.74670447367135	57
-0.272411814917498	-0.267443574872251	1.35889652478317	0.432853807964815	0.718454336134591	0.567279236941196	0.129402569494757	1.05585067365452	0.673635674540909	0.825974449239074	58
-1.16966486331314	-0.703998352491065	-0.299671961669725	-0.953310789271654	-0.364845640718306	0.183831581702753	0.0455983138151764	0.668426505808645	-0.349285918082391	-0.233100359103234	59
