group-avPain
0.55602394175915
0.491861004495464
0.280813097160973
-0.0380255822371081
0.111547255069712
0.214397989901175
0.339932503200549
0.0746725457168813
-0.152203490799223
-0.460293002839543
-0.260147203441475
-0.115404968804603
-0.0288208855938146
-0.0459714905805035
-0.0892575610664612
-0.293104557563212
-0.116056709539569
-0.0404427701211265
-0.189840245230228
-0.235833879969831
-0.339351589803476
-0.165609198604562
-0.291202328999208
-0.28815298396502
-0.291508480529922
-0.247659262812666
-0.188656559740099
0.177825619994487
0.369358572499977
0.309956496414952
0.0848019985481267
0.1657582089615
0.203367361683103
0.201911053165395
-0.0800772512091165
-0.13940036199606
-0.0533125548495247
0.229037340556968
0.606944302150477
0.312350539955886
0.0856326135856903
0.0931149759882072
0.250012600170323
0.0692174229441992
-0.222896660965075
-0.162463946921483
-0.0558487184808571
0.243053709481686
0.33175596093084
0.134699020963301
-0.191209129463681
-0.64809750327583
-0.507831710588673
-0.336786804429186
0.169176625481861
0.485231892147647
0.445067891193725
0.131454182110257
0.183179802958015
0.254424339316213
-0.136086741496504
-0.475899597129327
-0.869628616589805
-0.80808924655339
-0.517060844363158
-0.109848722627994
-0.200706520659878
-0.441507806599537
-0.388111360679477
-0.100882405196486
0.286145360927511
0.645548929757732
0.651939392013348
0.53949688694608
0.430413304493414
0.300514114248725
0.43909846100365
0.273224854088719
0.266880631841191
0.107206144366414
-0.0262395086952029
-0.0383740662618744
0.145724749072006
0.318237578868848
0.134605075268131
0.0908022575210207
0.0931054082905774
0.0681103650208916
-0.0817731781693044
-0.386099815522124
-0.47760594800583
-0.187929393348454
0.0582583338527154
-0.320672898633546
-0.711970202362958
-0.600865326199932
-0.568375442044531
-0.257938329591977
0.0837799934257099
0.27447057724755
0.213510000793175
-0.0873136798513889
-0.285609055615063
-0.354818657611973
-0.369247385755209
-0.0830807396380478
0.159271137409721
0.461103951297619
0.337169706311416
0.33922796372663
0.610968903108561
0.608232020678021
0.369151496114302
-0.187624656194096
-0.132365802568695
0.175427076664602
0.692332491957767
0.815669386574613
0.802968942561095
0.350802085106407
-0.188484990983403
-0.404811402690211
-0.554032475817584
-0.425286614341285
-0.520485365447534
-0.25410233472657
-0.23899361398378
-0.422523387630332
-0.705919147791747
-0.818565497771006
-0.62792096230858
-0.294934839168459
0.154364635635002
0.326623339410558
0.42923427280039
0.231215456224119
0.264969465560496
0.0961626499862372
0.0265307741621128
0.0202185019794366
0.101804854941412
0.26007191342345
0.336600074241871
0.169143089273821
0.162239936739448
0.281282908785819
0.0685778008872339
0.0039484686107956
-0.0218626862103704
-0.0726108512843047
0.00774440174671755
0.146100597250676
0.028049007023515
-0.272547229181361
-0.14063760598493
-0.201127466557316
-0.145923677484482
0.12677597813852
0.312837548084802
0.396028000112705
0.130580535323979
-0.265690207410631
-0.420208486975863
-0.372804638573125
-0.197914230168872
-0.0193480623129957
0.182819215471119
0.0871140201598977
