group-avPain
0.55602394175915
0.523942473127307
0.491861004495464
0.386337050828219
0.280813097160973
0.121393757461932
-0.0380255822371081
0.0367608364163019
0.111547255069712
0.162972622485444
0.214397989901175
0.277165246550862
0.339932503200549
0.207302524458715
0.0746725457168813
-0.0387654725411708
-0.152203490799223
-0.306248246819383
-0.460293002839543
-0.360220103140509
-0.260147203441475
-0.187776086123039
-0.115404968804603
-0.0721129271992088
-0.0288208855938146
-0.0373961880871591
-0.0459714905805035
-0.0676145258234823
-0.0892575610664612
-0.191181059314837
-0.293104557563212
-0.204580633551391
-0.116056709539569
-0.0782497398303477
-0.0404427701211265
-0.115141507675677
-0.189840245230228
-0.212837062600029
-0.235833879969831
-0.287592734886653
-0.339351589803476
-0.252480394204019
-0.165609198604562
-0.228405763801885
-0.291202328999208
-0.289677656482114
-0.28815298396502
-0.289830732247471
-0.291508480529922
-0.269583871671294
-0.247659262812666
-0.218157911276383
-0.188656559740099
-0.005415469872806
0.177825619994487
0.273592096247232
0.369358572499977
0.339657534457464
0.309956496414952
0.197379247481539
0.0848019985481267
0.125280103754813
0.1657582089615
0.184562785322301
0.203367361683103
0.202639207424249
0.201911053165395
0.0609169009781393
-0.0800772512091165
-0.109738806602588
-0.13940036199606
-0.0963564584227924
-0.0533125548495247
0.0878623928537217
0.229037340556968
0.417990821353723
0.606944302150477
0.459647421053182
0.312350539955886
0.198991576770788
0.0856326135856903
0.0893737947869487
0.0931149759882072
0.171563788079265
0.250012600170323
0.159615011557261
0.0692174229441992
-0.0768396190104379
-0.222896660965075
-0.192680303943279
-0.162463946921483
-0.10915633270117
-0.0558487184808571
0.0936024955004145
0.243053709481686
0.287404835206263
0.33175596093084
0.23322749094707
0.134699020963301
-0.02825505425019
-0.191209129463681
-0.419653316369756
-0.64809750327583
-0.577964606932251
-0.507831710588673
-0.42230925750893
-0.336786804429186
-0.0838050894736625
0.169176625481861
0.327204258814754
0.485231892147647
0.465149891670686
0.445067891193725
0.288261036651991
0.131454182110257
0.157316992534136
0.183179802958015
0.218802071137114
0.254424339316213
0.0591687989098545
-0.136086741496504
-0.305993169312915
-0.475899597129327
-0.672764106859566
-0.869628616589805
-0.838858931571598
-0.80808924655339
-0.662575045458274
-0.517060844363158
-0.313454783495576
-0.109848722627994
-0.155277621643936
-0.200706520659878
-0.321107163629707
-0.441507806599537
-0.414809583639507
-0.388111360679477
-0.244496882937981
-0.100882405196486
0.0926314778655125
0.286145360927511
0.465847145342622
0.645548929757732
0.64874416088554
0.651939392013348
0.595718139479714
0.53949688694608
0.484955095719747
0.430413304493414
0.365463709371069
0.300514114248725
0.369806287626188
0.43909846100365
0.356161657546185
0.273224854088719
0.270052742964955
0.266880631841191
0.187043388103802
0.107206144366414
0.0404833178356055
-0.0262395086952029
-0.0323067874785386
-0.0383740662618744
0.0536753414050658
0.145724749072006
0.231981163970427
0.318237578868848
0.226421327068489
0.134605075268131
0.112703666394576
0.0908022575210207
0.091953832905799
0.0931054082905774
0.0806078866557345
0.0681103650208916
-0.0068314065742064
-0.0817731781693044
-0.233936496845714
-0.386099815522124
-0.431852881763977
-0.47760594800583
-0.332767670677142
-0.187929393348454
-0.0648355297478693
0.0582583338527154
-0.131207282390415
-0.320672898633546
-0.516321550498252
-0.711970202362958
-0.656417764281445
-0.600865326199932
-0.584620384122231
-0.568375442044531
-0.413156885818254
-0.257938329591977
-0.0870791680831335
0.0837799934257099
0.17912528533663
0.27447057724755
0.243990289020362
0.213510000793175
0.0630981604708931
-0.0873136798513889
-0.186461367733226
-0.285609055615063
-0.320213856613518
-0.354818657611973
-0.362033021683591
-0.369247385755209
-0.226164062696628
-0.0830807396380478
0.0380951988858366
0.159271137409721
0.31018754435367
0.461103951297619
0.399136828804518
0.337169706311416
0.338198835019023
0.33922796372663
0.475098433417596
0.610968903108561
0.609600461893291
0.608232020678021
0.488691758396161
0.369151496114302
0.090763419960103
-0.187624656194096
-0.159995229381395
-0.132365802568695
0.0215306370479535
0.175427076664602
0.433879784311185
0.692332491957767
0.75400093926619
0.815669386574613
0.809319164567854
0.802968942561095
0.576885513833751
0.350802085106407
0.081158547061502
-0.188484990983403
-0.296648196836807
-0.404811402690211
-0.479421939253897
-0.554032475817584
-0.489659545079434
-0.425286614341285
-0.472885989894409
-0.520485365447534
-0.387293850087052
-0.25410233472657
-0.246547974355175
-0.23899361398378
-0.330758500807056
-0.422523387630332
-0.56422126771104
-0.705919147791747
-0.762242322781376
-0.818565497771006
-0.723243230039793
-0.62792096230858
-0.461427900738519
-0.294934839168459
-0.0702851017667285
0.154364635635002
0.24049398752278
0.326623339410558
0.377928806105474
0.42923427280039
0.330224864512255
0.231215456224119
0.248092460892307
0.264969465560496
0.180566057773367
0.0961626499862372
0.061346712074175
0.0265307741621128
0.0233746380707747
0.0202185019794366
0.0610116784604243
0.101804854941412
0.180938384182431
0.26007191342345
0.298335993832661
0.336600074241871
0.252871581757846
0.169143089273821
0.165691513006634
0.162239936739448
0.221761422762633
0.281282908785819
0.174930354836526
0.0685778008872339
0.0362631347490148
0.0039484686107956
-0.0089571087997874
-0.0218626862103704
-0.0472367687473376
-0.0726108512843047
-0.0324332247687936
0.00774440174671755
0.0769224994986968
0.146100597250676
0.0870748021370955
0.028049007023515
-0.122249111078923
-0.272547229181361
-0.206592417583146
-0.14063760598493
-0.170882536271123
-0.201127466557316
-0.173525572020899
-0.145923677484482
-0.009573849672981
0.12677597813852
0.219806763111661
0.312837548084802
0.354432774098754
0.396028000112705
0.263304267718342
0.130580535323979
-0.067554836043326
-0.265690207410631
-0.342949347193247
