group-RTPJ	group-LTPJ	group-PC	group-DMPFC	group-MMFPC	group-VMPFC	group-avToM
0.317725038528823	0.291652757368525	-0.0296557946901552	0.428709844624912	0.47329489880215	-0.352388562598268	0.188223030339331
0.170891737332948	0.270297548705492	-0.102856016020227	0.332353871312708	0.371029813385158	-0.388053897728891	0.108943842831198
0.0240584361370724	0.24894234004246	-0.176056237350299	0.235997898000505	0.268764727968165	-0.423719232859514	0.029664655323065
0.181592633335966	0.319699289071913	0.022648861419185	0.204358203451845	0.287333079268724	-0.339371512264898	0.112710092380456
0.33912683053486	0.390456238101366	0.221353960188669	0.172718508903186	0.305901430569284	-0.255023791670283	0.195755529437847
0.389613950386428	0.435583739213634	0.358542379453895	0.155228472658841	0.327903770127131	-0.129961786021393	0.25615175430309
0.440101070237997	0.480711240325902	0.495730798719121	0.137738436414496	0.349906109684978	-0.00489978037250392	0.316547979168332
0.373610995067252	0.429992795944951	0.512995831764689	-0.046766293803454	0.0675005028282395	0.00545937512316854	0.223798867820807
0.307120919896507	0.379274351564	0.530260864810256	-0.231271024021404	-0.214905104028499	0.015818530618841	0.131049756473283
0.275729160063081	0.300045380241797	0.489280591825888	-0.395688997418823	-0.248008261754229	-0.122650753701071	0.0497845198761068
0.244337400229655	0.220816408919594	0.44830031884152	-0.560106970816242	-0.281111419479959	-0.261120038020984	-0.0314807167210695
0.196717826983066	0.342398432850318	0.514048931477439	-0.062850613965608	0.036628049378185	-0.113041365647897	0.152316876845917
0.149098253736476	0.463980456781042	0.579797544113359	0.434405742885026	0.354367518236329	0.0350373067251894	0.336114470412904
0.0991891461844842	0.392497515081059	0.406983475342141	0.505148249753933	0.274704003182891	0.15734133108196	0.305977286771078
0.0492800386324924	0.321014573381077	0.234169406570922	0.575890756622841	0.195040488129453	0.279645355438731	0.275840103129253
0.102698672839468	0.144986059079627	0.155305814558797	0.397989669405132	0.0334880003448995	0.187363248634651	0.170305244143763
0.156117307046444	-0.031042455221823	0.0764422225466719	0.220088582187424	-0.128064487439654	0.0950811418305712	0.0647703851582724
