LIFGop	LmidFrontal	LmidFrontalOrb	LprecG	Linsula	LSMA	LParInf	LParSup	LACC	RIFGop	RmidFrontal	RmidFrontalOrb	RprecG	Rinsula	RSMA	RParInf	RParSup	RACC	Lmultiple_demand	Rmultiple_demand	multiple_demand
0.0128321829345883	0.680429870821887	0.322669147309301	0.292048971889674	0.383441210750831	0.220556919812292	0.155040711079157	-0.48609511573599	0.716311483964741	0.146119879460104	-0.0763196973439487	0.425659026237754	-0.00321776594304699	0.109052014705838	1.33046336969316	0.756439998901546	-0.506965466147724	1.16567876234233	0.296855018583786	0.450096492332937	0.398177966159448
-0.228139299808724	0.139968379299057	-0.629216581722428	0.156696745425233	0.598749917222894	-0.020118160662381	-0.0442273224683297	-0.558440669042614	0.736125948109136	0.333704319463636	-0.0475711571519757	0.186428470075131	0.237021817834778	0.545893856844944	1.33401165420613	0.671677869286016	-0.4902371887646	1.36631009462454	-0.0597918234084018	0.56911780341812	0.274228016867119
-0.469110782552215	-0.400493112223562	-1.5811023107539	0.0213445189606023	0.814058623694958	-0.260793241136761	-0.243495356015816	-0.630786222349086	0.755940412253532	0.521288759467319	-0.0188226169600028	-0.0528020860876817	0.477261401612836	0.98273569898405	1.33755993871875	0.586915739670329	-0.473508911381657	1.56694142690646	-0.41643866540059	0.688139114503302	0.150278067574791
-0.435191043046118	-0.778026164220752	-2.24450242620129	-0.0322617934409538	1.05886167351904	-0.302437721155915	-0.381759619918933	-0.785640610396525	0.823756113481485	0.745712248961354	0.0356566608628181	-0.202957435167643	0.787444155350157	1.41070680639759	1.20189023673384	0.457831427774627	-0.50744838745874	1.72455161178561	-0.607646826074431	0.807529233866983	0.113682154819421
-0.401271303539841	-1.15555921621773	-2.90790254164843	-0.0858681058423193	1.30366472334312	-0.344082201174775	-0.520023883822049	-0.940494998443963	0.891571814709439	0.970135738455239	0.0901359386858356	-0.353112784247794	1.09762690908771	1.83867791381113	1.06622053474894	0.328747115878926	-0.541387863536003	1.88216179666476	-0.798854986747955	0.926919353230354	0.0770862420637176
-0.134153354926536	-1.2358651769325	-2.81680182156957	-0.0130318281888877	1.46459323425939	-0.188571958219175	-0.627334687220031	-1.13219109695719	1.12906630748821	1.18232866351805	0.191523515976082	-0.228152993742354	1.3069812615652	2.06513270783943	0.933890394657162	0.206941994503243	-0.584569970340659	2.02188000902623	-0.736986723982704	1.05283256841116	0.177319474622689
0.13296459368677	-1.31617113764707	-2.72570110149097	0.0598044494647346	1.62552174517566	-0.0330617152638687	-0.734645490618161	-1.32388719547027	1.36656080026698	1.39452158858086	0.292911093266328	-0.103193203236913	1.51633561404268	2.29158750186752	0.801560254565022	0.0851368731275602	-0.627752077145314	2.16159822138769	-0.675118461217769	1.17874578359196	0.277552707181327
0.355091776703859	-1.15781633641653	-1.98249052614492	0.127517686181877	1.60174193084757	0.1635302444683	-0.819952242515751	-1.40719548137732	1.65512637668515	1.43563396781238	0.370897464727341	0.186428470074186	1.42253954236996	2.21007716580573	0.719323542899937	-0.0950635322004671	-0.680001003243916	2.13184527832302	-0.477450775555423	1.1673702804716	0.375576543991562
0.577218959721126	-0.999461535185776	-1.23927995079886	0.195230922899211	1.57796211651948	0.360122204200174	-0.905258994413341	-1.49050376728453	1.94369195310333	1.47674634704391	0.448883836188354	0.476050143385286	1.328743470697	2.12856682974393	0.637086831234493	-0.275263937528494	-0.732249929342517	2.10209233525863	-0.279783089893393	1.15599477735093	0.473600380801797
0.475930848695346	-0.804755219192884	-0.380441538429406	0.116232146728798	1.31011661095142	0.373628522044248	-0.995327817158099	-1.31412478267905	1.94564549182191	1.21327346509052	0.354484854304721	0.663362578848872	1.00392586889668	1.76235612070212	0.466143006731811	-0.556240691618061	-0.772017128849802	1.69962347029978	-0.178668055150942	0.873330653467601	0.375023684744203
0.374642737669389	-0.610048903199991	0.478396873940052	0.037233370558194	1.04227110538336	0.387134839888322	-1.085396639903	-1.13774579807357	1.94759903054049	0.949800583137128	0.260085872420891	0.850675014312648	0.679108267096133	1.39614541166009	0.295199182229489	-0.837217445707468	-0.811784328357269	1.29715460534122	-0.0775530204084904	0.590666529584275	0.276446988686942
-0.0206164490788174	-0.577261262435395	0.968160574195454	-0.17414775327389	0.540129909811164	0.155839146807494	-1.1067438540448	-0.690844061072088	1.47093558322623	0.503016590920476	-0.0425414862163093	0.842530995379851	0.340226006118561	0.850009422810154	-0.090728939266878	-1.14003177135756	-0.738231246470674	0.563181665297905	-0.171684547605771	0.119206663680969	-0.0264090924514291
-0.415875635827023	-0.544473621670798	1.45792427445111	-0.385528877105784	0.0379887142389699	-0.0754565462730398	-1.12809106818659	-0.243942324070607	0.994272135911976	0.0562325987039736	-0.345168844853509	0.834386976447243	0.00134374514075485	0.303873433960215	-0.476657060763245	-1.44284609700766	-0.664678164583897	-0.170791274745411	-0.265816074802736	-0.352253202222337	-0.329265173589467
-0.793232737836172	-0.692314994613204	1.52099400373662	-0.546793296130476	-0.501942108754582	-0.410113088413643	-1.02242235818459	0.312740752129543	0.159273872233008	-0.239069222009482	-0.714029028132135	0.674306104291188	-0.088651067295197	-0.218328308366658	-0.941064886793316	-1.57807728089879	-0.412854754407336	-0.894109444637592	-0.436964384505452	-0.723696976455251	-0.618966840159282
-1.17058983984514	-0.840156367555609	1.58406373302239	-0.70805771515536	-1.04187293174788	-0.744769630554247	-0.916753648182596	0.869423828329694	-0.675724391445631	-0.534371042722788	-1.08288921141096	0.514225232135322	-0.178645879731149	-0.740530050693531	-1.40547271282375	-1.71330846479008	-0.161031344230775	-1.61742761452977	-0.608112694208483	-1.09514075068816	-0.908668506729097
-1.19438076824882	-1.0065298852781	1.36915947027044	-0.664548990684975	-1.38566637144847	-0.949615451192154	-0.668551231447981	1.28006232311376	-1.4169527966376	-0.487659127968847	-1.27528736069069	0.355671363530205	0.0115121135995407	-1.07494001260758	-1.62650996575168	-1.54540180345179	0.250179866655977	-1.94591618862646	-0.660039056471179	-1.11855566404779	-0.948602578295216
-1.21817169665233	-1.1729034030006	1.15425520751874	-0.621040266214589	-1.72945981114931	-1.15446127182977	-0.420348814713365	1.69070081789784	-2.1581812018299	-0.440947213214905	-1.46768550997042	0.197117494924899	0.20167010693023	-1.40934997452162	-1.84754721867962	-1.3774951421135	0.661391077542729	-2.27440476272343	-0.711965418733874	-1.14197057740741	-0.988536649861668
-0.913836256081046	-1.1993948663722	0.894579223361806	-0.386197099835916	-1.74420698282544	-1.18447531148297	-0.146693950348971	1.76986388403384	-2.46153785711673	-0.150802859430819	-1.37693965750304	0.0986257659514267	0.457209759136381	-1.49487724706236	-1.68411740844078	-1.02049128703281	0.953034317129981	-2.18373869973801	-0.603322175840541	-0.893876643848576	-0.798026662515866
-0.609500815509767	-1.22588632974379	0.634903239205127	-0.151353933457433	-1.75895415450158	-1.21448935113618	0.126960914015423	1.84902695016969	-2.76489451240355	0.139341494353117	-1.28619380503566	0.000134036977954471	0.712749411342531	-1.5804045196031	-1.52068759820194	-0.663487431952278	1.24467755671705	-2.09307263675288	-0.494678932947207	-0.645782710289429	-0.60751667516973
-0.274307834137652	-1.07846074210033	0.40364756515832	0.0662639358614783	-1.54290808944565	-1.17584627508208	0.27171144683084	1.65212973787363	-2.66135696032233	0.34033534837169	-1.02353909436483	-0.0693446245454451	0.764541568447114	-1.55981772014579	-1.16377192066925	-0.374584448185331	1.28549642157268	-1.89847230644422	-0.360744179032555	-0.42724936075827	-0.419562493788804
0.0608851472344629	-0.931035154457076	0.172391891111764	0.283881805180389	-1.32686202438946	-1.13720319902798	0.41646197964611	1.45523252557742	-2.55781940824143	0.541329202390413	-0.760884383694	-0.138823286068845	0.816333725551697	-1.53923092068869	-0.806856243136565	-0.0856814644183833	1.32631528642849	-1.70387197613528	-0.226809425117903	-0.208716011226801	-0.231608312407877
